,도시,테마,도로명주소,지번주소,위도,경도,검색건수,데이터셋카테고리,지도상 관광지명,별점,리뷰개수,관광지소개
353,광주광역시,,광주광역시 광산구 첨단중앙로182번길 39,광주광역시 광산구 쌍암동 653-1,35.22222807,126.8442514,48200,,쌍암공원,4.5,1264,철쭉꽃 숲들과 소나무숲이 있어 상쾌함과 시원함을 더해주는 공원
354,광주광역시,,광주광역시 동구 독립로 284-2,광주광역시 동구 대인동 329,35.15612043,126.9128901,566000,,대인시장,3.9,1236,다양한 볼거리와 먹거리를 즐길 수 있는 전통 시장
355,광주광역시,,,광주광역시 서구 치평동 1162,35.15422831,126.8420517,832000,,상무시민공원,4.4,1055,"볼거리가 많고, 온 가족이 운동과 산책을 즐기며 휴식의 기회를 가질 수 있는 공간임"
356,광주광역시,,광주광역시 서구 금화로 240,,35.13364608,126.874879,369000,,광주월드컵경기장,4.3,699,"광주광역시월드컵경기장은 4만 3천여명을 동시에 수용할 수 있는 축구전용경기장으로 미디어센터, 선수대기실, 통신 및 의료시설과 최고의 서비스를 가능케 하는 각종 부대시설 등 관람객과 선수를 동시에 만족시키는 최첨단시설을 갖추고 있다."
357,광주광역시,,광주광역시 서구 내방로 102,,35.15654724,126.8516022,6030000,,(재단)평화공원묘원,4.0,1,숲과 물과 빛이 어우러지는 광장
358,광주광역시,,광주광역시 서구 내방로 152,,35.15830536,126.8575559,151000,,5·18기념공원,4.4,616,"5.18민주화운동을 기리는 공원으로 추모공간, 광장, 기념탑, 문화회관 등 있음"
359,광주광역시,,광주광역시 서구 운천로 230,,35.15378107,126.8560181,29800,,무각사,4.4,397,"일주문, 사천왕문, 대웅전, 종각 등 전통사찰의 형태를 여법하게 갖추며 일주문에서 사천왕, 대웅전으로 이어지는 가람 형태는 도심 한복판에 자리해 있으면서도 깊은 산사에 들어선 듯 경건함"
360,광주광역시,,광주광역시 서구 월산로173번길 15-1,,35.15297291,126.8929141,15700,,농성골,4.4,178,"골목마다 벽화를 비롯해 쉼터와 벚나무, 동백나무 등의 묘목이 식재을 띤 명소"
361,광주광역시,,광주광역시 서구 천변우하로 469,,35.16879873,126.8714435,142000,,두루봉근린공원,4.2,27,기원후 5세기 후반의 백제 역사를 간직하고 있음
362,광주광역시,,광주광역시 서구 천변좌로108번길 17-13,,35.15917994,126.8919941,127000,,청춘발산마을,3.6,341,알록달록한 동네 한 바퀴를 돌아보며 즐기는 문화
363,광주광역시,,광주광역시 서구 화운로156번길 17-8,광주광역시 서구 화정동 781-23,35.15352999,126.8784258,148000,,화담사,3.8,18,"옛부터 꽃이 많다고(군분)하여 화담이라 불렸으며, 계단으로 내려가는 중간에 동재와 서재를 두고 그 밑에 외인문을 배치한 전형적인 서원 건축양식을 갖추고 있음"
364,부산광역시 해운대구,,부산광역시 해운대구 APEC로 30,부산광역시 해운대구 우동 1413-4,35.16578256,129.1350266,116000,,올림픽동산,4.1,323,360여척의 요트를 계류할  수 있는 요트경기장이 있는 곳으로 요트와 보트 등이 파란 바다와 마린시티의 마천루를 배경으로 어우러져 이국적인 풍경을 자아내는 곳이다. 각종 국제대회는 물론 해양스포츠와 국제영화제를 비롯한 다양한 문화행사가 개최된다
365,부산광역시 해운대구,,부산광역시 해운대구 동백로 116,부산광역시 해운대구 우동 708-1,35.15234205,129.1513619,561000,,동백섬,4.6,217,해운대해수욕장 남쪽 끝에 위치한 동백섬은 율지와 연계된 육계도로 동백섬의 자연 그대롱를 공원으로 조성한 곳으로 2005년 APEC 정상회의 장소인 누리마루 APEC하우스가 자리해 있다.
366,부산광역시 해운대구,,부산광역시 해운대구 해운대해변로 264,부산광역시 해운대구 우동 620-3,35.15910698,129.1602838,1590000,,해운대해수욕장,4.5,1361,6월부터 9월까지 해수욕장을 개장하여 해수욕을 즐길 수 있다. 수심이 얕고 조수의 변화가 심하지 않아 해마다 천만 명이 넘는 피서색이 찾는다. 또한 매년 해수욕장 개장에 맞춰 다양한 행사와 축제가 개최된다
367,부산광역시 해운대구,,부산광역시 해운대구 달맞이길 190,부산광역시 해운대구 중동 산 42-25,35.15768146,129.1825429,121000,,달맞이동산,4.2,1237,"벚나무와 송림이 울창하게 들어찬 오솔길로 드라이브 코스로 유명하다. 달맞이 고개 일대에서는 다양한 예술작품을 만날 수 있고, 특히 보름날 달빛에 어우러진 바다 정취는 데이트 코스로 유명하다."
368,경상남도 고성군,,경상남도 고성군 회화면 당항만로 1116,경상남도 고성군 회화면 봉동리 950-1,35.0532261508,128.3920276219,84500,,당항포관광지,4.2,305,당항포관광지는 임지왜란 당시 충무공 이순신 장군의 대첩지로서 다목적 관광지
369,전라남도 장성군,,전라남도 장성군 북하면 백양로 591-4,전라남도 장성군 북하면 쌍웅리 산38-1,35.41373254,126.8508186,89400,,장성호 관광지,4.2,259,"문화예술공원,임권택시네마테크,수몰문화관 등이 모여 있는 장성호 상류의 관광지"
370,전라남도 장성군,,전라남도 장성군 황룡면 홍길동로 431,전라남도 장성군 황룡면 아곡리 373,35.31862071,126.7265578,44800,,홍길동테마파크,4.0,431,홍길동의 역사적 문화적 가치를 보존하고 있는 테마파크
371,부산광역시 남구,,부산광역시 남구 용호동 산 205번지,부산광역시 남구 용호동 산 205번지,35.101225,129.120361,83600,,이기대 해안산책로,4.6,457,"천혜의 자연경관을 가지고 있고, 인근 오륙도 스카이워그 등 기존의 관광 인프라가 구축"
372,경상남도 진주시,,경상남도 진주시 남강로 626(본성동),경상남도 진주시 본성동 415,35.19043229,128.0802214,467000,,진주성,4.5,3573,"8년 연속 한국관광100선에 선정된 진주의 대표적인 관광지이자 사적지이다. 진주목사 김시민 장군이 임진왜란 때 3,800여명의 적은 군사로 2만여 명의 왜군을 물리친 임진왜란 3대첩지의 하나로 다양한 유물과 유적이 성내에 있다."
373,경상남도 진주시,,경상남도 진주시 남강로1번길 130(판문동),경상남도 진주시 판문동 산171-1,35.17660992,128.0362677,404000,,진양호,4.3,23,"지리산을 바라볼 수 있는 아름다운 자연 경관과 어우러진 진양호는 시원하게 탁 트인 전망 속 호반의 물안개와 황홀한 저녁노을로 많은 사랑을 받고 있다.  진양호공원, 휴게전망대, 소원계단, 동물원, 진주전통소싸움경기장, 남강댐물문화관, 어린이 교통공원, 진양호 일주도로 등의 다양한 볼거리가 있다."
374,경상남도 진주시,,경상남도 진주시 이반성면 수목원로 386,경상남도 진주시 이반성면 대천리 482-1,35.15719862,128.2957346,886000,,경상남도수목원,4.4,1496,"경상남도 수목원은 산림과 동식물에 대한 자연생태 종합학습교육장이다. 3,340여 종의 식물을 보유하고 있으며 테마별로 전시관과 식물원이 조성되어 있어 나들이장소와 데이트 코스로 사랑받고 있다."
375,전라북도 무주군,,전라북도 무주군 설천면 만선로 185,전라북도 무주군 설천면 심곡리 산43-15,35.889797,127.731389,296000,,무주덕유산리조트,4.0,1399,"덕유산의 수려한 자연환경을 느낄 수 있으며, 오스트리아풍의 건물들로 이루어진 산악형 리조트"
376,경상남도 의령군,,경상남도 의령군 궁류면 벽계로 201,경상남도 의령군 궁류면 벽계리 379,35.42604967,128.2080942,9450,,벽계야영장,4.2,88,"주변경관이 수려하며 물놀이장, 공연장, 캠프파이어장을 갖추고 있음"
377,인천광역시 남동구,,인천광역시 남동구 포구로 2-9(논현동),,37.3988308,126.7403795,587000,,소래포구 전통 어시장,3.5,10211,실제 어선이 드나드는 수도권 유일의 재래포구
378,인천광역시 남동구,,인천광역시 남동구 소래로 154번길 77(논현동),,37.40736572,126.7463366,139000,,소래생태습지,4.2,790,갯벌과 옛 염전지역을 다양한 생물군락지와 철새도래지로 복원시킨 생태공원
379,인천광역시 남동구,,인천광역시 남동구 포구로 2-9(논현동),,37.3988308,126.7403795,24400,,소래철교,4.2,19,수인선 협궤열차가 다니던 철로교량으로 길이 126미터의 소래철교는 1994년 열차운행이 중단된 후 통행로로 이용
380,인천광역시 남동구,,,인천광역시 남동구 논현동 111-13,37.39790186,126.7382687,52900,,장도포대지,3.9,17,인천광역시 문화재자료 제19호로 조선시대인 1877년 일본이 서해안 개항지를 물색하자 고종이 어영대장 신정희로 하여금 설치하였음
381,인천광역시 남동구,,인천광역시 남동구 아암대로 1605(논현동),,37.39816347,126.7375992,47900,,소래역사관,3.8,80,소래의 역사와 문화 그리고 아름다운 옛모습을 보존하고자 2012년 6월에 개관한 남동구 최초의 공립박물관
382,강원도 정선군,,강원도 정선군 화암면 화암동굴길 12-13,강원도 정선군 화암면 화암리 540-12,37.35092374,128.7896216,220000,,화암동굴,4.5,169,천혜의 경관과 자연적 역사문화적 특성을 관광자원화하였음
383,강원도 정선군,,강원도 정선군 여량면 아우라지길 69,강원도 정선군 여량면 여량리 186-1,37.47574407,128.7243663,105000,,아우라지 관광지,4.2,1126,천혜의 경관과 자연적 역사문화적 특성을 관광자원화하였음
384,인천광역시 옹진군,,인천광역시 옹진군 덕적면 덕적남로606번길 3,인천광역시 옹진군 덕적면 서포리 229-23,37.2232919,126.1169337,23200,,서포리해변,4.8,12,"100년이 넘는 노송이 울창한 숲을 이루고 있고 완만한 경사와 넓이 300m 길이 3km의 넓은 백사장은 매년 10만 명이 넘는 관광객들의 휴식처가 되고 있는 곳이다. 200여 년은 족히 됐다는 소나무 8백여 본이 심어져 있는 소나무 숲은 단체야영에 제격이다. 거기에 넓은 운동장, 바닷가 놀이터, 테니스장, 음식점, 노래방, 자전거 대여소도 있으니 웬만한 레저시설은 다 준비되어 있는 셈이다. 주변의 갯바위에서는 우럭과 놀래미가 잘 잡혀 바다 낚시를 즐기는 관광객들의 발길이 끊이지 않고 있다."
385,충청북도 보은군,,충청북도 보은군 보은읍 성주1길 104,충청북도 보은군 보은읍 어암리 280-1,36.48993999,127.7417752,30100,,삼년산성,4.3,127,신라 삼국통일의 전초기지인 삼년산성은 축성연대는 물론 수축연대가 정확히 기록되어 있는 산성으로 중부권의 역사적 가치를 지닌 문화유산이다
386,충청북도 보은군,,충청북도 보은군 장안면 개안길 10-2,충청북도 보은군 장안면 개안리 154,36.46857583,127.7906134,5940,,보은 우당고택 (선병국가옥),3.8,70,고요함을 품은 보은 우당고택은 100년이 넘은 고택으로 전통적인 기법으로 지어 전통가옥을 체험할 수 있다
387,충청북도 보은군,,충청북도 보은군 속리산면 법주사로 379,충청북도 보은군 속리산면 사내리 209,36.53993659,127.8306346,204000,,법주사,4.4,3342,대한불교조계종 제5교구의 본사로 신라시대 의신 조사가 창건하였고 2018년 6월 유네스코세계문화유산에 등재 되어 세계문화를 인정 받았다
388,충청북도 보은군,,충청북도 보은군 보은읍 동학로 236-22,충청북도 보은군 보은읍 성족리 산16,36.51567136,127.7591951,282000,,동학농민혁명기념관,4.3,186,탐관오리에 대한 봉기와 외세에 대한 저항 의식을 일깨워 준 농민들의 자발적 혁명으로 3.1운동의 큰 밑거름이 되었다
389,충청남도 보령시,,충청남도 보령시 머드로 123,,36.31554012,126.5108563,552000,,대천해수욕장,4.4,353,"대천해수욕장은 젊음과 낭만, 안락함과 자연미가 함께 어우러져 있는 곳이다. 젊은 연인들에게는 추억 만들기의 장소로서, 또 가족 단위의 휴식처로서, 해양스포츠의 메카로서 제반 요건을 충분히 갖추고 있다."
390,충청남도 보령시,,충청남도 보령시 웅천읍 열린바다1길 10,,36.24457737,126.5365426,187000,,무창포해수욕장,4.2,69,"1928년 서해안에서 최초로 개장된 해수욕장으로 백사장 길이 1.5km 수심 1 ~ 2m, 백사장 50m, 수온 섭씨 22도, 경사도 4도의 해수욕장으로 주변에는 송림이 울창하여 해수욕과 산림욕을 함께 즐길 수가 있다."
391,강원도 원주시,,강원도 원주시 지정면 소금산길 26,강원도 원주시 지정면 간현리 1056-5,37.36489327,127.832544,155000,,간현관광지(소금산그랜드밸리),4.2,5506,섬강과 삼산천 강물이 합수되는 지점에 위치하고 있어 빼어난 자연경관과 소금산 등반 등을 할 수 있음
392,전라남도 목포시,,목포시 영산로 29번길 6,전라남도 목포시 대의동2가 1-5,34.7876957778,126.3817941784,14800,,목포 근대역사관 1관,4.2,2254,"목포 최초의 서구적 근대 건축물로 건립당시의 내·외관을 거의 그대로 유지하고 있으며 목포 개항 이후 1900년 12월 일본영사관으로 지어져 광복 이후 목포시청, 시립도서관, 문화원으로 사용하다가 현재는 목포 근대역사관 1관으로 운영중에 있다"
393,전라남도 목포시,,목포시 번화로 18,전라남도 목포시 중앙동2가 6,34.7859637376,126.3814912397,4890,,목포 근대역사관 2관(구 동양척식주식회사 목포지점),4.2,539,구 동양척식주식회사 목포지점이었던 근대역사관2관은 1920년 6월에 건립된 일제시대 건축물로 1999년 11월 20일 전라남도 기념물 제174호로 지정.동양척식주식회사 건물 복원기념으로 사진이 전시되고 있다 2층건물에는 주요 근대역사자료와 관련한 상설전시중이다.
394,대전광역시,,대전광역시 대덕구 동춘당로 80,대전광역시 대덕구 송촌동 192,36.36537889,127.4412933,126000,,동춘당,4.4,251,"대전 동춘당 종택은 조선 후기 호서지역 명현인 동춘당 송준길의 종가로 별천위와 기타 제례가 그대로 전승되고 있고, 문중에서 소장하고 있는 방대한 고문서 등은 조선 중기부터 근대에 이르기까지 집안의 생활사와 지역 향촌사회의 변화를 볼 수 있는 귀한 자료이기에 중요민속문화재로 지정하여 보존할 가치가 있다."
395,전라남도 목포시,,목포시 영산로 11,전라남도 목포시 유달동 4-2,34.7869857572,126.379864507,9220,,성옥기념관,4.4,34,"조선내화(주)창업자인 성옥 이훈동 선생의 미수를 기리기 위해 자녀들이 건립한 문화공간으로 선생이 수집한 근 · 현대 작품, 다양한 고미술작품과 도자기 등을 감상 할 수 있다."
396,전라남도 목포시,,목포시 영산로 75번길 5,전라남도 목포시 무안동 2-4,34.7897003158,126.3842863497,3070,,오거리문화센터(구 동본원사 목포별원),4.1,46,동본원사는 목포에 들어선 일본 첫 불교사원으로 정식명칭은 ‘진종 대곡파 동본원사’이다. 동본원사 목포별원은 1898년 4월에 세워졌으며 목포심상고등학교 설립 인가를 받아 목포 내에서 일본인 소학교로 최초·정식 운영되기도 했다. 해방 이후 정광사의 관리를 받다가 1957년부터 목포중앙교회로 사용하게 되어 사찰이 교회가 되는 이색적인 약력을 가지게 되었다. 현재는 각종 문화행사 및 전시회 공간으로 활용되고 있다.
397,전라남도 목포시,,목포시 유달로 180,전라남도 목포시 죽교동 300,34.7914299321,126.3759182609,369000,,유달산,4.5,90,노령산맥의 맨 마지막 봉우리이자 다도해로 이어지는서남단의 땅 끝인 산 해발 228미터 기암괴석으로 이루어진 유달산은 노령산맥의 맨 마지막 봉우리이다. 정상에 올라 서면 목포 시내가 한눈에 내려다보이며 푸른 다도해의 경관이 시원스레 펼쳐져 있고 그 사이를 오고가는 크고 작은 선박들의 모습이 한폭의 동양화를 연상시킨다.
398,전라남도 목포시,,목포시 해안로127번길 14-2,전라남도 목포시 서산동 12-89,34.7817451946,126.3773176322,18400,,서산동 시화골목,4.0,135,지역의 시인과 화가 그리고 주민들이 참여하여 생활적인 시와 벽화를 구성해 놓은 곳이다.개발되지 않은 1970 ~ 80 년대 해안가 마을의 골목길을 보존해 당시의 생활적 정서를 엿볼 수 있는 대표적인 레트로 공간이다. 초입에 1987의 촬영지 연희네 슈퍼가 있어 조화를 이루고 있다
399,전라남도 목포시,,목포시 해안로127번길 14-2,전라남도 목포시 서산동 12-89,34.7817451946,126.3773176322,15600,,연희네슈퍼(1987 촬영지),3.9,684,영화 1987의 주인공 연희가 살던 곳이곳의 시간은 1987년이다. 개발되지 않은 배경에 1987년을 그대로 옮겨놓은 연희네 슈퍼는 단순한 영화세트장이 아니다. 각자의 1987년을 떠올릴 수 있는 공간이다. 문득 시간을 돌아보고 싶거든 연희네 슈퍼로 가자. 그곳에 나의 1987년이 있고 나의 연희가 있다.
400,전라남도 목포시,,목포시 평화로 82,전라남도 목포시 상동 1157,34.7966621284,126.4337908816,104000,,목포 춤추는 바다분수,4.3,354,"목포춤추는바다분수는 매년 4월부터 11월까지 8개월간 목포 평화광장 앞바다에서 음악과 분수, 워터스크린, 레이저, 빔프로 젝트를 이용한 미디어 아트 작품을 선보이고 있다. 목포춤추는바다분수는 수반길이 150m, 높이 13.5m, 최대분사 높이 70m의 세계최초 초대형 부유식 바다음악분수이다.이에 더해 2021년 10월부터는 바다분수 앞에 설치한 해상무대에서 불꽃과 바다분수가 어우러진 환상적인 해상공연을 펼칠 예정이다."
401,전라남도 목포시,,목포시 해양대학로 240,전라남도 목포시 죽교동 516-101,34.7994017882,126.370023893,348000,,목포해상케이블카 북항승강장,4.3,3285,"155m의 높이에서 스릴넘치는 아찔한 체험을...국내 최장구간 3.23km의 해상케이블카로 북항에서 고하도까지 이어진다.목포항과 삼학도를 비롯한 목포 원도심이 한눈에 펼쳐지고 보석처럼 빛나는 다도해와목포대교, 고하도 등을 조망할 수 있다."
402,전라남도 목포시,,목포시 삼학로 92번길 104,전라남도 목포시 산정동 1454-7,34.7810157076,126.3879310309,23900,,삼학도크루즈,3.8,22,"삼학도 계류장을 출발하여 해상케이블카타워 ? 인어동상 ? 목포대교로 간다.잔잔한 목포 앞바다를 배를 타고 노니는것은 또 다른 경험이다. 오른쪽으로 높이오른 유달산과 목포대교의 일몰, 끝없이펼쳐진 다도해 그리고 고하도의 해안을감상할 수 있다."
403,전라남도 목포시,,목포시 삼학로 92번길 68,전라남도 목포시 산정동 1481,34.7828517737,126.3922505599,65700,,김대중 노벨평화상기념관,4.4,1316,"김대중 前대통령의 업적 및 걸어온 길을 살펴볼 수 있는 곳이다. 평화의 메시지 보내기, 노르웨이 오슬로 시상식장 체험, 노벨평화상 단상 포토존 및 대통령 집무실을 그대로 옮겨놓은 집무실 체험공간에서 대통령이 되어보는 체험을 할 수 있다"
404,전라남도 목포시,,목포시 남농로 135,전라남도 목포시 용해동 7,34.7939106668,126.4225029615,130000,,목포자연사박물관,4.3,1500,"지구 46억년 자연사를 볼 수 있는 곳으로 다양한 생명체와 관람객이 공존하는 증강현실 사진관 체험,  박물관에 잠든 공룡알 화석을 부화시키는 게임형 AR 체험, 수생 생물이 살고 있는 연못 생태계 위를 거니는 콘텐츠등 다양한 VR, AR콘텐츠와 영상쇼를 제공한다"
405,전라남도 목포시,,목포시 남농로 135,전라남도 목포시 용해동 산86-24,34.7921900744,126.4257403548,1940000,,대구 팔공산 갓바위,4.6,4353,"갓바위는 두 사람이 나란히 삿갓을 쓰고 서 있는 모습의 바위로 관광객들이 즐겨찾는 명소이며, 예전에는 배를 타고 나가야만 볼 수 있었던 갓바위를 해상에서 직접 조망할 수 있는 보행교를 바다위에 설치하였다."
406,인천광역시 연수구,,인천광역시 연수구 인천신항대로960,인천광역시 연수구 송도동 364,37.35281836,126.6121219,183000,,가스과학관,4.0,118,"옥외조형물 5종, 실내전시물 23개코너, 크린타워"
407,인천광역시 연수구,,인천광역시 연수구 청량로160번길 26,인천광역시 연수구 옥련동 525,37.42070925,126.6531798,127000,,인천상륙작전기념관,4.2,899,"전시관, 야외전시장, 야외공연장, 영상실, 휴게실, 전망대, 소공원 등"
408,인천광역시 연수구,,인천광역시 연수구 인천타워대로 238,인천광역시 연수구 송도동24-7,37.39281227,126.6358879,17600,,인천도시역사관,4.2,222,"고대 및 근대 전시관, 인천 모형관, IFEZ모형관"
409,인천광역시 연수구,,인천광역시 연수구 청량로102번길 40-9,인천광역시 연수구 옥련동 567-22,37.41847997,126.6576026,307000,,가천박물관,4.1,31,"인천지역 유일한 국보를 포함한 총소장품 18,382점"
410,대전광역시,,대전광역시 중구 사정공원로 70,대전광역시 중구 사정동 142,36.28749807,127.3985061,21100000,,대전오월드,4.2,6226,"대전오월드는 ‘주랜드+플라워랜드+조이랜드+버드랜드’의 복합적인 공간으로 구성된 온가족이 함께 즐길 수 있는 중부권 이남 최대 규모의 테마공원입니다.오월드에서 경험할 수 있는 아프리카 사파리와 한국늑대 사파리, 마운틴 사파리 등 눈앞에서 생생하게 살아 숨 쉬는 동물들의 이야기를 들어보세요!또한, 꽃과 물과 빛이 어우러진 향기로운 꽃의 세계와 짜릿한 즐거움을 주는 놀이시설, 희귀새와 열대정원이 어우러진 환상의 버드체험까지 오월드에서 한번에 즐겨보세요!"
411,대전광역시,,대전광역시 중구 뿌리공원로 79,대전광역시 중구 침산동 364,36.28537962,127.3883000376,3560000,,뿌리공원,4.4,2805,"뿌리공원은 민과 관이 유기적인 협조체계로 조성된 전국 유일의 ""효"" 테마공원으로서 자신의 뿌리를 되찾을 수 있는 성씨별 조형물과 사신도 및 12지지를 형상화한 뿌리 깊은 샘물, 각종 행사를 할 수 있는 수변무대, 잔디 광장과 공원을 한눈에 바라볼 수 있는 전망대, 팔각 정자뿐만 아니라 산림욕장, 자연관찰원, 야간경관조명, 은하수 터널 등 다양한 시설이 갖추어진 체험학습의 산 교육장입니다."
412,대전광역시,,대전광역시 유성구 대덕대로 480,대전광역시 유성구 도룡동 3-1,36.37662561,127.3871992,1090000,,대전 엑스포 과학공원,4.0,95,"우리나라 최초의 국제박람회기구(BIE)공인 전문 엑스포로 개최되었던 ""93년 대전세계박람회""를 기념하기 위해 그 시설과 부지를 국민 과학교육의 장으로 활용하기 위하여 조성된 과학공원이다. 엑스포과학공원에는 대전세계박람회(1993)의 상징탑인 한빛탑과 대전세계박람회를 기념하기 위해 새롭게 재단장한 대전엑스포기념관이 있고, 각국에서 개최하였던 엑스포의 기념품 및 상징물이 전시되어있는 세계엑스포기념박물관에서는 200년간의 엑스포의 역사를 감상할 수 있으며, 어린이들이 교통관련 교육 및 교통의 역사를 체험할 수 있는 대전교통문화센터가 운영되고 있다. 이 외의 시뮬레이션관, 돔영상관, 전기에너지관, 첨단과학관, 에너지관, 자기부상열차, 음악분수, 꿈돌이광장 등은 대전시의 엑스포재창조사업 추진으로 현재 시설 철거 작업중이므로 관람이 불가능하다."
413,대전광역시,,대전광역시 서구 둔산대로 169,대전광역시 서구 만년동 396,36.36646857,127.3880154,256000,,한밭수목원,4.6,3175,"한밭수목원은 정부대전청사와 과학공원의 녹지축이 연결된 도심형 수목원으로 둔산대공원 내에 위치하고 있다. 수목원의 규모는 39만㎡이며, 목본류 1,083종, 초본류 1,087종 등 총 2,170종의 식물종이 전시되고 있다. 이중 1,504종에 달하는 수목유전자원을 보유하고 있다.한밭수목원은 다양한 식물유전자원 확보하고, 도심 속의 인공수목원을 자연과 조화를 이루도록 조성하며, 청소년을 위한 자연체험의 장 및 시민을 위한 휴식공간 제공을 목적으로 조성되었다."
414,대전광역시,,대전광역시 대덕구 장동로 59,대전광역시 대덕구 와동 2-1,36.40406651,127.4297932,55000,,계족산 황톳길,4.5,394,"계족산을 즐겨 찾던 조웅래 회장은 2006년 어느 날, 가까운 지인들과 함께 산을 오르던 중 하이힐을 신고 온 여성에게 자신의 신발을 벗어주고 맨발로 돌길을 걷게 됩니다. 그날 밤 꿀잠을 자게 된 조웅래 회장은 맨발의 첫 경험을 결코 잊을 수 없었습니다. 이후 조 회장은 ‘이 좋은 것을 혼자 누리기엔 아깝다. 보다 많은 사람들과 함께 해보자’ 라는 생각에 14.5km 돌길에 전국의 질 좋은 황토를 깔기 시작했습니다. 지금은 많은 사람들이 지친 일상을 치유하고 막혔던 대화의 창을 여는 명품 맨발 황톳길이 되었습니다. 계족산황톳길은 문화체육관광부와 한국관광공사가 주관하는 걷기여행 실태조사에서 ‘전국에서 가장 기억에 남는 걷기 여행길’ 2018년 11위, 2019년 8위에 각각 올랐습니다."
415,대전광역시,,대전광역시 대덕구 대청로 607,대전광역시 대덕구 미호동 57,36.47362538,127.4735679,153000,,대청호반자연생태공원,4.3,532,시각적으로 아름답고 이용객들이 함께 활동할수 있는 공원을 만들기 위해 설립된 대청호반 자연생태공원입니다. 쉽게 갈수있고 문화적체험공간도 조성되어 있어 방문객들이 편하게 즐기다 가실수 있습니다.
416,대전광역시,,대전광역시 서구 장안로 461,대전광역시 서구 장안동 259,36.21596913,127.3412778,160000,,장태산 자연휴양림,4.5,4152,"운장산에서 남쪽으로 뻗어내린 능선이 연석산을 이루고, 이어서 삿갓봉[입봉]을 형성한 뒤에 부귀면에 이르러 부귀산을 맺고, 동쪽으로 흘러 시루봉을 거쳐 성주봉으로 이어진다. 부귀산에서 이어지는 시루봉은 동북쪽으로 갈수록 높이가 점점 낮아진다. 시루봉 서-북 방향으로 용담호로 합류되는 정자천이 흐르며, 국가 지원 지방도 49호선이 정자천과 평행하여 놓여 있으며 정자천이 만든 범람원에 마을이 형성되어 있다. 시루봉 동쪽으로는 좁고 긴 평지가 있어 마을이 형성되어 있고, 지방도 795호선이 남북 방향으로 지난다."
417,대전광역시,,대전광역시 중구 보문산공원로 440,대전광역시 중구 대사동 195-2,36.30879672,127.4231236,431000,,시루봉,5.0,1,장태산자연휴양림은 대전광역시 서구 장안동과 충청남도 금산군 복수면 신대리 경계의 안평산(470.2m)옆에 있는 산으로 대둔산에 뿌리를 둔 산줄기가 장엄하고 아름답게 뻗친 곳이다. 그림같은 호수와 기암 괴석이 어우러져 일대 장관을 이룬다.
418,대전광역시,,대전광역시 유성구 계룡로60,대전광역시 유성구 봉명동 574,36.3547298,127.3375865,619000,,유성온천대온탕,4.1,348,지하 350m 화강암 단층 각력대를 따라 흐르는 온천수는 중금속이 전혀 검출되지 않는 래디움성분의 단순천입니다.몸에 이로운 60여가지의 성분이 포함되어 있어 각종 성인병 예방에 도움을 줍니다.
419,경상북도 군위군,,,경상북도 군위군 부계면 동산리 산 74-18,36.0238129761,128.6967605094,91700,,팔공산 하늘정원,4.4,383,"오도암, 비로봉, 동봉, 서봉 등 팔공산의 봉우리들을 자유롭게 다닐 수 있는 오름길"
420,경상북도 군위군,,경상북도 군위군 군위읍 군위금성로 270,경상북도 군위군 군위읍 용대리 424,36.2324488883,128.599612947,8780,,김수환 추기경 사랑과 나눔공원,4.5,499,"김수환 추기경의 사랑과 나눔 정신의 계승,확산을 위한 정신문화 공간"
421,경상북도 군위군,,경상북도 군위군 군위읍 동서길 49,경상북도 군위군 군위읍 서부리 44-1,36.2361553599,128.5677327961,2380000,,사라온 이야기마을,3.9,281,"선조들이 살아온 역사와 문화를 적라촌, 적라청, 적라골 3가지 테마로 나누어 재현"
422,부산광역시 금정구,,부산광역시 금정구 범어사로 250,부산광역시 금정구 청룡동 546,35.2830426366,129.0676207876,564000,,금정산,4.6,91,금정산은‘산마루에 우물이 있어 한 마리 금빛 나는 물고기가 오색구름을 타고 하늘에서 내려 와 우물 속에 놀았다’는 이야기에서 유래하여 이름 붙은 부산의 진산이다.
423,부산광역시 금정구,,부산광역시 금정구 범어사로 250,부산광역시 금정구 청룡동 546,35.28304308,129.0676212,705000,,범어사,4.6,3032,범어사는 역사적으로 많은 고승대덕을 길러내고 선승을 배출한 수행사찰로 오랜 전통과 많은 문화재가 보존되어 있는 한국 불교계의 중심지 중 하나이다.
424,부산광역시 금정구,,부산광역시 금정구 오륜대로258,부산광역시 금정구 오륜동 353-2,35.24707332,129.115753,111000,,회동수원지,4.4,91,"조선시대부터 아름다운 풍경으로 유명한 회동수원지는 금정구를 대표하는 도심 속 힐링 명소이다. 땅뫼산 황토숲길, 편백나무숲, 오륜대 전망대는 일상 속 휴식처가 되어 준다."
425,부산광역시 금정구,,부산광역시 금정구 서동로141번길 16,부산광역시 금정구 서동 341-10,35.21586987,129.102466,57100,,서동미로시장,4.1,536,서동미로시장은 아름다운 길(美路)이라는 의미이자 골목마다 형성된 상권이 미로같다 하여 이름 붙은 문화관광형 시장이다.
